x,VIN - 0.714 V,VOUT - 0.55 V
0.0,0.0,0.0011741707666157453
5e-09,0.31410759078132067,-0.6539406940833103
1e-08,0.6279051952930992,-1.3606905517227208
1.5e-08,0.9410831331851943,-2.0699653840290377
2e-08,1.2533323356430648,-2.7780303955130536
2.5e-08,1.5643446504023384,-3.482434976354254
3e-08,1.8738131458572171,-4.183715887735251
3.5e-08,2.1814324139654007,-4.880315825207537
3.999999999999999e-08,2.4868988716485463,-5.572158406030203
4.499999999999999e-08,2.7899110603922805,-6.258134330871856
4.999999999999999e-08,3.0901699437494434,-6.937871350952585
5.499999999999999e-08,3.3873792024529115,-7.6104897575165475
6e-08,3.681245526846788,-8.275479509854854
6.5e-08,3.9714789063478584,-8.932083806779566
7e-08,4.25779291565076,-9.579734234932967
7.500000000000001e-08,4.5399049973954275,-10.217745354903718
8.000000000000001e-08,4.817536741017148,-10.845530883076048
8.500000000000002e-08,5.090414157503664,-11.462452396275857
9.000000000000003e-08,5.3582679497899965,-12.067926942448516
9.500000000000003e-08,5.620833778521295,-12.661352166082661
1e-07,5.87785252292472,-13.242160037341355
1.05e-07,6.129070536529779,-13.809779890743057
1.1e-07,6.374239897486866,-14.363665385954349
1.150000000000001e-07,6.613118653236549,-14.90327636114186
1.2e-07,6.845471059286901,-15.428092476877042
1.25e-07,7.071067811865506,-15.93760440446279
1.300000000000001e-07,7.289686274214113,-16.43132083121046
1.350000000000001e-07,7.501110696304547,-16.908764274963684
1.400000000000001e-07,7.705132427757944,-17.369474768899718
1.450000000000001e-07,7.901550123756929,-17.813007961207774
1.500000000000001e-07,8.090169943749448,-18.238937129166686
1.550000000000001e-07,8.270805742745635,-18.646852399523684
1.600000000000001e-07,8.443279255020197,-19.036361912650012
1.650000000000001e-07,8.607420270039468,-19.40709158384335
1.700000000000001e-07,8.76306680043859,-19.758685826041567
1.750000000000001e-07,8.910065241883647,-20.090807563642453
1.800000000000001e-07,9.048270524660174,-20.40313871736421
1.850000000000001e-07,9.177546256839864,-20.69538032652629
1.900000000000001e-07,9.297764858882562,-20.967252897900025
1.950000000000001e-07,9.40880768954222,-21.218496564801683
2.000000000000001e-07,9.510565162951568,-21.448871350486787
2.050000000000001e-07,9.602936856769384,-21.658157328877547
2.100000000000001e-07,9.685831611286332,-21.846154827681374
2.150000000000001e-07,9.759167619387444,-22.012684572961348
2.200000000000001e-07,9.822872507286862,-22.157587845366145
2.250000000000001e-07,9.876883405951386,-22.280726599292922
2.300000000000002e-07,9.921147013144726,-22.38198357898391
2.350000000000002e-07,9.955619646030755,-22.461262408034255
2.400000000000001e-07,9.980267284282696,-22.518487668752307
2.450000000000001e-07,9.995065603657372,-22.553604959910434
2.500000000000001e-07,10.000000000000009,-22.56658094093167
2.550000000000002e-07,9.99506560365726,-22.55740335723533
2.600000000000002e-07,9.980267284282696,-22.526081049975332
2.650000000000002e-07,9.955619646030755,-22.47264394814119
2.700000000000002e-07,9.921147013144726,-22.397143044871616
2.750000000000002e-07,9.876883405951386,-22.299650355853686
2.800000000000002e-07,9.822872507286862,-22.180258861923097
2.850000000000002e-07,9.759167619387444,-22.039082434062163
2.900000000000002e-07,9.685831611286332,-21.876255742099616
2.950000000000002e-07,9.602936856769384,-21.69193414614867
3.000000000000002e-07,9.510565162951568,-21.486293571298166
3.050000000000002e-07,9.40880768954222,-21.259530365043467
3.100000000000002e-07,9.297764858882562,-21.011861138247045
3.150000000000002e-07,9.177546256839753,-20.743522588035468
3.200000000000002e-07,9.048270524660174,-20.454771304783016
3.250000000000002e-07,8.910065241883647,-20.14588356056446
3.300000000000002e-07,8.76306680043859,-19.817155081570892
3.350000000000002e-07,8.607420270039468,-19.468900802275368
3.400000000000002e-07,8.443279255020197,-19.10145460289914
3.450000000000002e-07,8.270805742745635,-18.71516902916026
3.500000000000002e-07,8.090169943749448,-18.310414995008628
3.550000000000003e-07,7.901550123756929,-17.887581467319393
3.600000000000003e-07,7.705132427757833,-17.447075134348623
3.650000000000003e-07,7.501110696304547,-16.989320055388667
3.700000000000003e-07,7.289686274214113,-16.514757294869618
3.750000000000003e-07,7.071067811865506,-16.02384453748451
3.800000000000003e-07,6.845471059286901,-15.517055687856217
3.850000000000003e-07,6.613118653236549,-14.994880451674852
3.900000000000003e-07,6.374239897486866,-14.457823901563248
3.950000000000003e-07,6.129070536529779,-13.906406024885133
4.000000000000003e-07,5.87785252292472,-13.341161256001598
4.050000000000003e-07,5.620833778521295,-12.762637991981629
4.100000000000003e-07,5.3582679497899965,-12.171398092198249
4.150000000000003e-07,5.090414157503664,-11.568016362789923
4.200000000000003e-07,4.817536741017148,-10.953080025066564
4.250000000000003e-07,4.5399049973954275,-10.327188169700129
4.300000000000003e-07,4.25779291565076,-9.690951195825637
4.350000000000003e-07,3.9714789063477474,-9.044990236195538
4.400000000000003e-07,3.681245526846788,-8.389936568882428
4.450000000000003e-07,3.3873792024529115,-7.726431015266932
4.500000000000004e-07,3.0901699437494434,-7.055123326427992
4.550000000000004e-07,2.7899110603922805,-6.376671556031055
4.600000000000004e-07,2.4868988716485463,-5.691741423482499
4.650000000000004e-07,2.1814324139654007,-5.001005664676428
4.700000000000004e-07,1.8738131458572171,-4.305143374024323
4.750000000000004e-07,1.5643446504023384,-3.604839335599297
4.800000000000004e-07,1.2533323356430648,-2.90078334737931
4.850000000000003e-07,0.9410831331850833,-2.1936695352453572
4.900000000000003e-07,0.6279051952930992,-1.4841956623433683
4.950000000000002e-07,0.31410759078132067,-0.7730624295718691
5.000000000000002e-07,0.0,-0.060972772696787914
5.050000000000001e-07,-0.31410759078132067,0.6513688473074319
5.100000000000001e-07,-0.6279051952930992,1.363257155772457
5.15e-07,-0.9410831331851943,2.0739867808197143
5.2e-07,-1.2533323356430648,2.7828529703395333
5.25e-07,-1.5643446504023384,3.489152311692112
5.299999999999999e-07,-1.8738131458572171,4.192183450216991
5.349999999999999e-07,-2.1814324139654007,4.89124780892769
5.399999999999998e-07,-2.4868988716485463,5.585650305237055
5.449999999999998e-07,-2.7899110603922805,6.27470006648756
5.499999999999997e-07,-3.0901699437494434,6.957711141267198
5.549999999999997e-07,-3.3873792024529115,7.634003207965256
5.599999999999996e-07,-3.681245526846788,8.302902276449808
5.649999999999996e-07,-3.9714789063477474,8.963741386117775
5.699999999999995e-07,-4.257792915650649,9.615861294800187
5.749999999999995e-07,-4.5399049973954275,10.25861116240745
5.799999999999994e-07,-4.817536741017148,10.891349224139368
5.849999999999994e-07,-5.090414157503664,11.513443456169338
5.899999999999993e-07,-5.3582679497898855,12.124272229695809
5.949999999999993e-07,-5.620833778521295,12.723224955668023
5.999999999999992e-07,-5.87785252292472,13.309702716842175
6.049999999999992e-07,-6.129070536529779,13.883118887865752
6.099999999999991e-07,-6.374239897486866,14.442899742768578
6.149999999999991e-07,-6.613118653236438,14.98848504809136
6.19999999999999e-07,-6.84547105928679,15.519328641884321
6.24999999999999e-07,-7.071067811865395,16.034898998188996
6.299999999999989e-07,-7.289686274214113,16.53467977482892
6.349999999999989e-07,-7.501110696304547,17.018170346369654
6.399999999999988e-07,-7.705132427757833,17.484886319147243
6.449999999999988e-07,-7.9015501237568175,17.934360029771888
6.499999999999988e-07,-8.090169943749448,18.366141025554338
6.549999999999987e-07,-8.270805742745523,18.779796526897762
6.599999999999987e-07,-8.443279255020087,19.174911870677214
6.649999999999986e-07,-8.607420270039356,19.551090935037486
6.699999999999986e-07,-8.76306680043859,19.907956544170325
6.749999999999985e-07,-8.910065241883647,20.245150853700267
6.799999999999985e-07,-9.048270524660174,20.562335715588077
6.849999999999984e-07,-9.177546256839753,20.859193022692235
6.899999999999984e-07,-9.297764858882452,21.135425032403287
6.949999999999983e-07,-9.40880768954222,21.390754669457056
6.999999999999983e-07,-9.510565162951456,21.624925807235186
7.049999999999982e-07,-9.602936856769384,21.83770352742531
7.099999999999982e-07,-9.685831611286332,22.02887435852363
7.149999999999981e-07,-9.759167619387444,22.198246491632602
7.199999999999981e-07,-9.822872507286862,22.34564997494126
7.24999999999998e-07,-9.876883405951386,22.470936885266802
7.29999999999998e-07,-9.921147013144726,22.57398147795231
7.349999999999979e-07,-9.955619646030755,22.654680313975774
7.399999999999979e-07,-9.980267284282696,22.712952364144723
7.449999999999978e-07,-9.99506560365726,22.748739091620564
7.499999999999978e-07,-10.000000000000009,22.762004510739065
7.549999999999977e-07,-9.995065603657372,22.752735223873888
7.599999999999977e-07,-9.980267284282696,22.72094043512407
7.649999999999977e-07,-9.955619646030867,22.666651941465332
7.699999999999976e-07,-9.921147013144838,22.589924101094617
7.749999999999976e-07,-9.876883405951386,22.49083377887251
7.799999999999975e-07,-9.822872507286862,22.369480269449515
7.849999999999975e-07,-9.759167619387554,22.225985197524835
7.899999999999974e-07,-9.685831611286332,22.060492395208353
7.949999999999974e-07,-9.602936856769496,21.87316775780579
7.999999999999973e-07,-9.510565162951568,21.664199076066314
8.049999999999973e-07,-9.408807689542332,21.433795847199733
8.099999999999972e-07,-9.297764858882562,21.182189063006174
8.149999999999972e-07,-9.177546256839864,20.909630976553963
8.199999999999971e-07,-9.048270524660285,20.61639484666189
8.249999999999971e-07,-8.910065241883757,20.302774661186128
8.29999999999997e-07,-8.7630668004387,19.969084838418304
8.34999999999997e-07,-8.60742027003958,19.615659908133743
8.399999999999969e-07,-8.443279255020308,19.2428541704861
8.449999999999969e-07,-8.270805742745747,18.851041336003902
8.499999999999968e-07,-8.090169943749558,18.440614143546142
8.549999999999968e-07,-7.90155012375704,18.011983959728806
8.599999999999967e-07,-7.705132427758055,17.56558035768807
8.649999999999967e-07,-7.501110696304769,17.10185067759873
8.699999999999966e-07,-7.289686274214224,16.621259567383806
8.749999999999966e-07,-7.071067811865617,16.124288505919072
8.799999999999966e-07,-6.845471059287012,15.611435307815169
8.849999999999965e-07,-6.61311865323666,15.083213610998737
8.899999999999965e-07,-6.374239897487088,14.540152347363499
8.949999999999964e-07,-6.129070536530001,13.982795197110542
8.999999999999964e-07,-5.877852522924942,13.411700027104123
9.049999999999963e-07,-5.620833778521517,12.827438314612083
9.099999999999963e-07,-5.358267949790219,12.230594555623586
9.149999999999962e-07,-5.090414157503886,11.621765660353667
9.199999999999962e-07,-4.81753674101737,11.001560334470529
9.249999999999961e-07,-4.53990499739565,10.370598448982914
9.299999999999961e-07,-4.257792915650982,9.72951039686576
9.34999999999996e-07,-3.9714789063480804,9.078936440551466
9.39999999999996e-07,-3.68124552684701,8.41952604734242
9.449999999999959e-07,-3.3873792024531335,7.75193721694456
9.499999999999959e-07,-3.0901699437497765,7.0768357989782205
9.54999999999996e-07,-2.7899110603925026,6.394894804085949
9.599999999999959e-07,-2.4868988716487683,5.706793707057511
9.649999999999958e-07,-2.1814324139657337,5.013217744209264
9.699999999999958e-07,-1.8738131458575502,4.314857206028755
9.749999999999957e-07,-1.5643446504025604,3.612406724684103
9.799999999999957e-07,-1.2533323356432868,2.9065645587158517
9.849999999999957e-07,-0.9410831331854164,2.1980318751705363
9.899999999999956e-07,-0.6279051952934323,1.4875120298213362
9.949999999999956e-07,-0.3141075907815427,0.7757098470031476
9.999999999999955e-07,-3.3306690738754696e-13,0.06333089941312764
1.004999999999995e-06,0.3141075907809876,-0.6489192108609654
1.009999999999995e-06,0.6279051952928771,-1.3603355694429276
1.014999999999995e-06,0.9410831331848613,-2.070214663694947
1.019999999999995e-06,1.2533323356427317,-2.7778550931952806
1.024999999999995e-06,1.5643446504020053,-3.4825582758243323
1.029999999999995e-06,1.873813145856995,-4.18362914761039
1.034999999999995e-06,2.1814324139651786,-4.880376857582025
1.039999999999995e-06,2.486898871648213,-5.572115453979509
1.044999999999995e-06,2.7899110603919475,-6.258164564434843
1.049999999999995e-06,3.0901699437492214,-6.937850065723783
1.054999999999995e-06,3.3873792024525784,-7.610504745641289
1.059999999999995e-06,3.681245526846455,-8.275468953839237
1.064999999999995e-06,3.9714789063475253,-8.932091242653373
1.069999999999995e-06,4.257792915650427,-9.579728996013115
1.074999999999995e-06,4.5399049973952055,-10.217749046665613
1.079999999999995e-06,4.817536741016815,-10.845528281107297
1.084999999999995e-06,5.090414157503442,-11.462454230480645
1.089999999999995e-06,5.3582679497896635,-12.067925649200117
1.094999999999995e-06,5.620833778521073,-12.661353078076809
1.099999999999995e-06,5.877852522924498,-13.242159394108999
1.104999999999995e-06,6.129070536529446,-13.80978034450553
1.109999999999994e-06,6.374239897486644,-14.363665065810771
1.114999999999994e-06,6.613118653236216,-14.903276587053703
1.119999999999994e-06,6.8454710592866785,-15.42809231744302
1.124999999999994e-06,7.071067811865173,-15.937604516999437
1.129999999999994e-06,7.289686274213891,-16.431320751741808
1.134999999999994e-06,7.501110696304325,-16.908764331098446
1.139999999999994e-06,7.7051324277576105,-17.369474729288182
1.144999999999994e-06,7.9015501237567065,-17.813007989200045
1.149999999999994e-06,8.090169943749226,-18.238937109390285
1.154999999999994e-06,8.270805742745413,-18.646852413488403
1.159999999999994e-06,8.443279255019975,-19.03636190279756
1.164999999999994e-06,8.607420270039245,-19.40709159081422
1.169999999999994e-06,8.76306680043848,-19.75868582113438
1.174999999999994e-06,8.910065241883537,-20.090807567097468
1.179999999999994e-06,9.048270524660062,-20.403138714935153
1.184999999999994e-06,9.17754625683964,-20.695380328251467
1.189999999999994e-06,9.29776485888234,-20.96725289669754
1.194999999999994e-06,9.408807689542108,-21.218496565640343
1.199999999999994e-06,9.510565162951456,-21.448871349934894
1.204999999999994e-06,9.602936856769272,-21.658157329239035
1.209999999999993e-06,9.685831611286222,-21.846154827402376
1.214999999999993e-06,9.759167619387332,-22.012684573141208
1.219999999999993e-06,9.822872507286862,-22.15758784525701
1.224999999999993e-06,9.876883405951276,-22.28072659938707
1.229999999999993e-06,9.921147013144726,-22.381983578921627
