x,Gain
1.0,7.111214052631585
1.023292992280754,7.111214052631585
1.047128548050899,7.111214052631585
1.071519305237606,7.111214052631585
1.096478196143185,7.111214052631585
1.122018454301963,7.111214052631585
1.148153621496882,7.111214052631585
1.174897554939529,7.111214052631585
1.202264434617413,7.111214052631586
1.230268770812381,7.111214052631586
1.258925411794167,7.111214052631586
1.288249551693134,7.111214052631586
1.318256738556407,7.111214052631586
1.348962882591653,7.111214052631586
1.380384264602885,7.111214052631587
1.412537544622754,7.111214052631587
1.445439770745927,7.111214052631587
1.479108388168207,7.111214052631587
1.513561248436208,7.111214052631587
1.548816618912481,7.111214052631589
1.584893192461113,7.111214052631589
1.621810097358929,7.111214052631589
1.65958690743756,7.111214052631589
1.698243652461743,7.111214052631592
1.737800828749374,7.111214052631592
1.778279410038922,7.111214052631592
1.819700858609982,7.111214052631592
1.862087136662866,7.111214052631592
1.905460717963246,7.111214052631593
1.949844599758044,7.111214052631593
1.995262314968878,7.111214052631593
2.041737944669527,7.111214052631595
2.089296130854037,7.111214052631595
2.13796208950223,7.1112140526315955
2.18776162394955,7.1112140526315955
2.238721138568337,7.111214052631598
2.29086765276777,7.111214052631598
2.344228815319919,7.111214052631598
2.398832919019488,7.111214052631599
2.454708915685027,7.111214052631599
2.511886431509577,7.111214052631602
2.57039578276886,7.1112140526316026
2.630267991895378,7.1112140526316026
2.691534803926912,7.111214052631604
2.754228703338163,7.111214052631604
2.81838293126445,7.111214052631607
2.884031503126602,7.111214052631608
2.951209226666381,7.11121405263161
3.019951720402012,7.11121405263161
3.090295432513586,7.111214052631611
3.162277660168374,7.111214052631613
3.235936569296277,7.111214052631615
3.311311214825905,7.111214052631617
3.38844156139202,7.1112140526316185
3.46736850452531,7.11121405263162
3.548133892335748,7.111214052631621
3.630780547701007,7.111214052631624
3.715352290971718,7.111214052631625
3.801893963205605,7.111214052631627
3.890451449942799,7.11121405263163
3.981071705534965,7.111214052631631
4.073802778041119,7.111214052631636
4.168693834703346,7.111214052631637
4.265795188015918,7.11121405263164
4.365158322401651,7.1112140526316425
4.466835921509622,7.111214052631646
4.570881896148741,7.111214052631649
4.677351412871972,7.1112140526316505
4.786300923226373,7.111214052631654
4.897788193684452,7.111214052631657
5.011872336272712,7.11121405263166
5.128613839913638,7.111214052631666
5.248074602497715,7.111214052631669
5.370317963702516,7.1112140526316745
5.495408738576233,7.111214052631678
5.623413251903478,7.1112140526316825
5.754399373371556,7.111214052631688
5.888436553555876,7.111214052631693
6.025595860743564,7.1112140526316985
6.165950018614807,7.111214052631704
6.309573444801917,7.111214052631708
6.456542290346539,7.1112140526317145
6.606934480075944,7.1112140526317225
6.760829753919801,7.111214052631729
6.918309709189348,7.111214052631736
7.079457843841362,7.111214052631743
7.244359600749883,7.111214052631752
7.413102413009157,7.111214052631758
7.585775750291819,7.111214052631766
7.762471166286898,7.111214052631775
7.943282347242794,7.111214052631784
8.128305161640972,7.1112140526317935
8.31763771102669,7.111214052631803
8.511380382023743,7.111214052631814
8.709635899560784,7.1112140526318255
8.912509381337431,7.111214052631838
9.120108393559072,7.1112140526318495
9.332543007969884,7.111214052631861
9.549925860214332,7.111214052631876
9.772372209558078,7.1112140526318885
9.99999999999997,7.111214052631903
10.23292992280751,7.111214052631918
10.47128548050896,7.111214052631935
10.71519305237603,7.111214052631951
10.96478196143182,7.1112140526319685
11.2201845430196,7.111214052631985
11.48153621496879,7.111214052632007
11.74897554939526,7.111214052632024
12.02264434617409,7.111214052632047
12.30268770812378,7.111214052632069
12.58925411794163,7.111214052632091
12.8824955169313,7.111214052632114
13.18256738556403,7.11121405263214
13.48962882591649,7.111214052632167
13.8038426460288,7.111214052632196
14.12537544622749,7.111214052632224
14.45439770745922,7.1112140526322545
14.79108388168202,7.111214052632286
15.13561248436203,7.111214052632318
15.48816618912476,7.111214052632356
15.84893192461108,7.111214052632391
16.21810097358924,7.111214052632429
16.59586907437554,7.1112140526324685
16.98243652461738,7.111214052632509
17.37800828749369,7.111214052632554
17.78279410038916,7.111214052632599
18.19700858609976,7.111214052632647
18.6208713666286,7.111214052632699
19.0546071796324,7.11121405263275
19.49844599758038,7.111214052632806
19.95262314968872,7.111214052632864
20.41737944669521,7.111214052632925
20.89296130854031,7.111214052632988
21.37962089502224,7.111214052633054
21.87761623949544,7.111214052633123
22.38721138568331,7.111214052633197
22.90867652767764,7.111214052633272
23.44228815319913,7.111214052633351
23.98832919019481,7.111214052633434
24.5470891568502,7.111214052633523
25.1188643150957,7.111214052633613
25.70395782768853,7.111214052633711
