x,|ID|
0.0,1.869500708245582e-10
0.001,1.925933623025164e-10
0.002,1.97725379111039e-10
0.003,2.03004862991507e-10
0.004,2.084360382628498e-10
0.005,2.140232500477658e-10
0.006,2.197709677149511e-10
0.007,2.256837884189191e-10
0.008,2.317664407401207e-10
0.009000000000000001,2.380237884281265e-10
0.01,2.444608342509091e-10
0.011,2.51082723953027e-10
0.012,2.578947503258842e-10
0.013,2.64902357393178e-10
0.01400000000000001,2.721111447147748e-10
0.01500000000000001,2.795268718122499e-10
0.01600000000000001,2.871554627196277e-10
0.01700000000000001,2.95003010662755e-10
0.01800000000000001,3.030757828709064e-10
0.01900000000000001,3.11380225524299e-10
0.02000000000000001,3.199229688413768e-10
0.02100000000000001,3.287108323097909e-10
0.02200000000000001,3.377508300648833e-10
0.02300000000000001,3.470501764201219e-10
0.02400000000000001,3.566162915534498e-10
0.02500000000000002,3.664568073539621e-10
0.02600000000000002,3.76579573433537e-10
0.02700000000000002,3.86992663307783e-10
0.02800000000000002,3.977043807511368e-10
0.02900000000000002,4.087232663310271e-10
0.03000000000000002,4.200581041258927e-10
0.03100000000000002,4.317179286323864e-10
0.03200000000000002,4.437120318667822e-10
0.03300000000000002,4.560499706662248e-10
0.03400000000000002,4.687415741952215e-10
0.03500000000000002,4.81796951663041e-10
0.03600000000000003,4.952265002579116e-10
0.03700000000000003,5.09040913304161e-10
0.03800000000000003,5.232511886481863e-10
0.03900000000000003,5.378686372798132e-10
0.04000000000000003,5.529048921954414e-10
0.04100000000000003,5.683719175097468e-10
0.04200000000000003,5.842820178226427e-10
0.04300000000000003,6.006478478487156e-10
0.04400000000000003,6.174824223163461e-10
0.04500000000000003,6.347991261437446e-10
0.04600000000000003,6.526117248998359e-10
0.04700000000000003,6.709343755576159e-10
0.04800000000000004,6.897816375480237e-10
0.04900000000000004,7.091684841226322e-10
0.05000000000000004,7.291103140339002e-10
0.05100000000000004,7.496229635409132e-10
0.05200000000000004,7.707227187505957e-10
0.05300000000000004,7.924263283026303e-10
0.05400000000000004,8.147510164081726e-10
0.05500000000000004,8.377144962515169e-10
0.05600000000000004,8.613349837650749e-10
0.05700000000000004,8.856312117873896e-10
0.05800000000000004,9.106224446151568e-10
0.05900000000000005,9.363284929594958e-10
0.06000000000000005,9.62769729317733e-10
0.06100000000000005,9.899671037719342e-10
0.06200000000000005,1.017942160225833e-09
0.06300000000000004,1.046717053091949e-09
0.06400000000000004,1.076314564441075e-09
0.06500000000000004,1.106758121626894e-09
0.06600000000000004,1.138071815398256e-09
0.06700000000000005,1.170280418512518e-09
0.06800000000000005,1.203409404863355e-09
0.06900000000000005,1.237484969137058e-09
0.07000000000000005,1.272534047011321e-09
0.07100000000000005,1.308584335911207e-09
0.07200000000000005,1.345664316337542e-09
0.07300000000000005,1.383803273782751e-09
0.07400000000000005,1.423031321249649e-09
0.07500000000000005,1.463379422390321e-09
0.07600000000000005,1.504879415280483e-09
0.07700000000000005,1.54756403684705e-09
0.07800000000000006,1.591466947966142e-09
0.07900000000000006,1.636622759249358e-09
0.08000000000000006,1.683067057536569e-09
0.08100000000000006,1.730836433114102e-09
0.08200000000000006,1.779968507677575e-09
0.08300000000000006,1.83050196305904e-09
0.08400000000000006,1.882476570738575e-09
0.08500000000000006,1.935933222161303e-09
0.08600000000000006,1.99091395988083e-09
0.08700000000000006,2.04746200955103e-09
0.08800000000000006,2.105621812788168e-09
0.08900000000000007,2.165439060926989e-09
0.09000000000000007,2.226960729692831e-09
0.09100000000000007,2.290235114815671e-09
0.09200000000000007,2.355311868608455e-09
0.09300000000000007,2.422242037536927e-09
0.09400000000000007,2.491078100805202e-09
0.09500000000000007,2.56187400998473e-09
